url,counter
zhangxiaoyu52.blog.sohu.com/76119569.html,1
www.etols.com,1
www.vvya.com/Album/Album_ae1eaac22cdff4d0.htm,1
www.lrn.cn/technology/znykj/200805/t20080528_235451.htm,1
book.syzw.cn/modules/article/reader.php?aid=4064&cid=981999,1
594s.uqc.cn,1
mms1.ganxiu.com/Pic/cdbc572c5f910b42,1
www.bjlx.com/city/huabei/hebei/mengtougou.asp,1
iask.sina.com.cn/b/1561130.html,1
zhidao.baidu.com/question/47692692.html?fr=idvt,1
zhidao.baidu.com/question/4412117,1
www.chengkao365.com/web/z_zhengzhi,1
price.ea3w.com/washer_index/subcate372_221_list_1.html,1
www.lam-fung.com/BBS/viewthread.php?tid=3598&extra=page%3D1,1
www.fuckrape.com,1
www.verycd.com/files/c557bb629355fba4bd80cc7d76fd6f3e228845568,1
zhidao.baidu.com/question/20358652,1
www.bairong.com.cn,1
www.china-pub.com/computers/common/info.asp?id=558433,1
www.cngsf.com/duibi/22.htm,1
www.7k8k.com/downgame/3066.htm,1
www.vvni.cn/catalog.asp?tags=%E5%9E%82%E9%92%93%E6%8A%80%E5%B7%A7,1
www.sxgov.cn/xwjj/558896.shtml,1
info.stareastnet.com/fashion/2006/06/24/Fashion26388.html,1
news.xinhuanet.com/video/2006-05/22/content_4582777.htm,1
www.94xl.com/viewthread.php?tid=4838&extra=page%3D1,1
www.25452.com/lfinfo/2/2166.htm,1
tvguide.cctv.com/04/index.shtml,1
www.56.com/w54/album-aid-1694603.html,1
www.dajiaoy.com/html/quwei/gaoxiaozaoju/20071204/455.html,1
www.gzepb.gov.cn,1
news.qq.com/a/20080531/000369.htm,1
beijing.edushi.com,1
www.cheshi.com.cn/Brand/34/city_1.html,1
blog.sina.com.cn/u/1252149837,1
web.xwwb.com/wbnews.php?db=18&thisid=86830,1
www.mv911.cn/Film/Film2167.html,1
www.kklian.org,1
www.xychina24.com/XLGL/ShowArticle.asp?ArticleID=1790,1
music.sogua.com/song/20323891.htm,1
v.youku.com/v_show/id_cd00XMTU2OTM0NTI=.html,1
ks.cn.yahoo.com/question/1306072608395.html,1
www.xuanhuashe.com/dispbbs.asp?boardID=35&ID=3709&page=1,1
www.fw99.cn/Zjbg/Shixi/3536.html,1
news.mdbchina.com/sections/news/20060831/301011.html,1
a.ddddx.net/Html/AP/index_2.html,1
www.ycwb.com/xkb/2007-03/12/content_1410828.htm,1
js.ct.10000.com/index.html?pid=un_49439_1048_41_40003&flag=1&url=js.ct.10000.com&s=2007594027&e=9q8XHmyNCBfLWS4WGPat9elIGXBiR8HXc0Czu11ZE1Tdf7guFYbfH5mawmvLTD4aDlgwXqTfqCTo43Xk9jvIyUQafXFr0TchDouOPBbLXckg,1
bbs.kuangren.net/viewthread.php?tid=135129&statsdata=325,1
news.sohu.com/s2008/2551/s256802553/index_47.shtml,1
news.cnwest.com/content/2006-12/16/content_377997.htm,1
www.xici.net/b242397/d40185228.htm,1
tech.sina.com.cn/digi/singlelens/index.shtml,1
zhidao.baidu.com/question/45004130,1
wenwen.soso.com/z/q6818870.htm,1
2.pstang.net,1
iask.sina.com.cn/b/123376.html,1
www.softhouse.com.cn/software/download/44871.html,1
ks.cn.yahoo.com/question/1306081611003.html,1
bbs.52pk.com/thread-324032-1-1.html,1
www.zygb.com/zssm/sm2.htm,1
cache.tianya.cn/publicforum/content/funinfo/1/1106450.shtml,1
panlinhui.blogbus.com,1
mall.ieche.com/newcar/series.asp?sortid=22&typeid=352,1
news.xinhuanet.com/newscenter/2008-05/31/content_8287444.htm,1
www.tudou.com/programs/view/4DQYLXa88Vg,1
zhidao.baidu.com/question/8767080,1
www.gaylove.cn,1
wenwen.soso.com/z/q31440063.htm,1
home.soufun.com/album/channel_100/woshi,1
you.video.sina.com.cn/b/5924814-1246200450.html,1
www.sg169.com,1
www.youku.com/playlist_show/id_1723259.html,1
wencai100.blog.sohu.com/84954314.html,1
tieba.baidu.com/f?kz=196536070,1
www.tudou.com/programs/view/Je5B7RuYON0,1
finance.news.tom.com/zhuanti/yjh.html,1
ding.enet.com.cn/a10001506.html,1
home.focus.cn/msgview/804/61637743.html,1
zhidao.baidu.com/question/31214461,1
news.sohu.com/20080528/n257122448.shtml,1
tw.people.com.cn/GB/26741/28631/2518610.html,1
www.4399.net,1
www.xhxsw.com/files/article/info/8/8973.htm,1
a.jiaodong.net/info/info_content.asp?infoid=485898,1
dj520.cn/main_dj/dj/7046.html,1
www.wranglerworld.com.cn,1
click.cpc.sogou.com/bill_cpc?p=Z8Oq1fYNK$IwygBGlxcll4onlZlx27LjlFpDB4CN@vHSllllGzjVlau7sr4SCdbnZtYlllll&q=cGlkPWFhbmppYSZyPTgmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://www.zsy.cn/woman.asp,1
www.d7ab.com,1
zjnews.zjol.com.cn/05zjnews/system/2006/06/07/006662287.shtml,1
tuyoi.blog.sohu.com/25501173.html,1
yksxgdbk.blog.sohu.com/26959248.html,1
info.med.hc360.com/2005/07/05165865462.shtml,1
www.lessky.com,1
www.tianya.cn/publicforum/Content/filmtv/1/108341.shtml,1
wenwen.soso.com/z/q60552495.htm,1
xk.lysf999.com,1
www.onlinesjtu.com/LUNWEN/files/03??\xa1\xc1\xa1\xa7\xa8\xa6y\xa1\xc0?\xa8\xae?D?\xa1\xc0?\xa8\xb0\xa6\xcc????/???\xa1\xc2.htm,1
www.assking.net,1
www.tudou.com/playlist/playindex.do?lid=1347275&iid=7184323,1
zhidao.baidu.com/question/44876542,1
www.3378.com.cn/SongsterMTV/468.htm,1
media.people.com.cn/GB/64901/74755/index.html,1
click.cpc.sogou.com/bill_biz?p=gnwtybyWG9OwygWWlllllxpVlllllXjKllJZXTNfC0yqlllllxjjlDrQm@r9LrFusfklllll&q=cGlkPXNvaHUmcj04Jmg9MTY4NDQ0NzIwJnY9MSZjPU8A&url=http://www.it123.cc,1
click.cpc.sogou.com/bill_cpc?p=aWsqflRO5zqwygbclxcll3x5lZllXFFtlJ6XZTyWO8qSllllGBjVlGXmLdrq1Gzcllllll==&q=cGlkPWNoZW5naHVpJnI9OCZoPTE2ODQ0NDcyMCZ2PTcmYz1PAA==&url=http://www.hr33.com,1
www.ngzhan.cn,1
shishuhua.blog.sohu.com/88400842.html,1
bbs1.city.tianya.cn/new/TianyaCity/Content_life.asp?idWriter=0&Key=0&idItem=82&idArticle=406148,1
www.21food.cn/offerdetail/867419.html,1
freecall.siteem.com,1
bbs.fjsen.com/dispbbs.asp?boardID=94&ID=96561&page=13,1
dt.nen.com.cn/main/2007-4/2007420102008.htm,1
www.jinkangdu.com/hydt/xh_look.asp?id=52,1
zhidao.baidu.com/question/10532557.html,1
forum.taobao.com/forum-32/show_thread----15180022-.htm,1
zhidao.baidu.com/question/44421950,1
www.zuowen5.com/english/gaokao/156598.html,1
zhidao.baidu.com/question/24985873.html,1
zhidao.baidu.com/question/4787840,1
news.qq.com/a/20080527/000253.htm,1
news.wh.soufun.com/2006-12-25/904389.htm,1
v.zol.com.cn/tag/\xa1\xc0\xa1\xc0????\xa8\xae-??,1
202.181.214.125,1
click.cpc.sogou.com/bill_search?p=X7WdtFPAl@BwygNFlxcllnIzlZllXA44lJ6fjgNfRc2NllllwSjjlQPPb89hGZlllll=&q=cGlkPXNvZ291JnI9OCZoPTE2ODQ0NDcyMCZ2PTEmYz1MAA==&url=http://www.hao123.cn,1
history.163.com/08/0314/09/4703LVJU00011247.html,1
www.mm528.com.cn,1
www.yule987.com/Article/yule/bagua/200706/20070612071340_2.html,1
blog.sina.com.cn/s/blog_4fd096cb010095z1.html,1
www.ttnba.com/bbs/read.php?tid=65891,1
www.zhaowei.com.cn/space.html,1
lifejq.kandaole.net/Html/shenghuojiqiao7/195919067719591941178286.html,1
travel.elong.com/hotels/details.aspx?hotelid=31516002&campaign_id=4209266,1
www.iae-longre.com/News/2007/4-20/104159.html,1
www.3378.com.cn/Songster/877.htm,1
www.yue365.com/bang/bang1.shtml,1
www.haoqzone.net/html/kongjianjiqiao/20071125/1699.html,1
click.cpc.sogou.com/bill_cpc?p=$fhdykF8ENewygKVlxcllRrFlylxGF6ilFwnkT7pncVSllllGYFqlaTZ7$LiI2aqertlllll&q=cGlkPWRvbmdidDY4OCZyPTEzJmg9MTY4NDQ0NzIwJnY9NyZjPU8A&url=http://www.njjljb.com/product_1.html,1
hz.focus.cn/news/2008-01-22/424521.html,1
www.readnovel.com/ch/1.html,1
www.zblive.com/yule/rbjc/200705/19411.html,1
click.cpc.sogou.com/bill_cpc?p=taVLYogrOWPwygNBlxcllnZglllxG0urlFwOG2oMW7SSllllGY1qlG5ls2K387zTllllll==&q=cGlkPWppYTAyMTYmcj0xNyZoPTE2ODQ0NDcyMCZ2PTcmYz1PAA==&url=http://www.dolphingulf.com,1
ent.sina.com.cn/m/2007-11-15/17341793549.shtml,1
zhidao.baidu.com/question/41331405,1
news.xinhuanet.com/legal/2007-12/20/content_7284509.htm,1
desktop.yesky.com,1
post.pplive.com/topic_389240.html,1
baike.baidu.com/view/1332319.htm,1
bbs.2u.com.cn/archiver/tid-93698.html,1
www.123cha.com/alexa/av115.com,1
www.21tcm.com/Company/78530,1
bbs.zxmh.com/read.php?tid-4260.html,1
www.xsnet.cn/news/sh/2008/5/31/655133.shtml,1
zhidao.baidu.com/question/23524453.html?fr=idrm,1
baike.baidu.com/view/273681.htm,1
ks.cn.yahoo.com/question/1407041803186.html,1
club.ccmove.com/nclub/topicdisplay-5005-830347-1.html,1
www.fs2you.com/zh-cn/files/454b6e87-ef5a-11dc-8994-0014221f4662,1
www.av00853.cn,1
www.sxjzy.com/css/l.asp?id=560,1
news.tom.com/piclib/18_1.html,1
iask.sina.com.cn/b/2027517.html?from=related,1
www.pcgames.com.cn/kzzt/pcgame/diguoshidai,1
www.cg58.com/Article_Show.asp?ArticleID=10429&ArticlePage=2,1
www.xiaoshuo.com,1
www.edu.cn/jiaoyufw/ballarat/index.htm,1
baike.baidu.com/view/1022447.htm,1
www.tudou.com/playlist/id/3129183,1
www.youku.com/playlist_show/id_335386.html,1
news.sohu.com/20080527/n257098260.shtml,1
zhidao.baidu.com/question/23352191,1
cache.tianya.cn/publicforum/content/free/1/1278638.shtml,1
ghwang1980.blog.sohu.com/88585005.html,1
soft.yesky.com/office/461/2534461.shtml,1
www.tyfo.com/news/sport/block/html/2005040900105.html,1
www.grupo-rbd.com,1
howmay.net/shop_view.asp?id=58,1
cn.made-in-china.com/import-export/NMcxoIbdLtkWprofile1/?\xa1\xc0\xa1\xc0\xa8\xa8\xa3\xa4??13\xa8\xa6?\xa3\xa4???\xa8\xa6????\xa1\xa7????????\xa1\xa7?\xa1\xa4\xa3\xa4\xa8\xa8?o?????\xa1\xa5???.html,1
wenwen.soso.com/z/q51741455.htm,1
bbs.longcity.net/thread-197768-1-102.html,1
news.sina.com.cn/z/2008mgdxcx/index.shtml,1
click.cpc.sogou.com/bill_biz?p=2qXx6oCQj7iwygNVlllllnI2lZlll$l1ll3k24$Wlx9qlllllxRAlD5AHdpCidnZllllll==&q=cGlkPXNvaHUmcj0xNCZoPTE2ODQ0NDcyMCZ2PTEmYz1PAA==&url=http://www.mp3dy.com/dyy.htm,1
www.fs2you.com/zh-cn/files/d786cfcc-d623-11dc-ad7f-0014221f4662,1
www.tudou.com/programs/view/lmYn-gWCOBg,1
www.chinabaike.com/article/81/82/99/2007/200702059512.html,1
www.fomao.com/film/390/107177.html,1
bbs.cqbus.net/archiver/?tid-5166.html,1
202.201.112.25:8000/yingxiaoxue/edu/anliku.doc,1
click.cpc.sogou.com/bill_search?p=IhUQUskiGiIwygkGlxDllnIzlZlxGkp8lF4vfRhELvxNlllljFThld5n8Etlllll&q=cGlkPXNvZ291JnI9MzEmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://www.789.com.cn,1
news.xinhuanet.com/world/2008-05/29/content_8282841.htm,1
wenwen.soso.com/z/q52772572.htm,1
8wish.com,1
doc.xyxy.net/wendaguidang/20070713/665824.html,1
www.dl-car.com/cgi-bin/lb5000/printpage.cgi?forum=18&topic=5574,1
www.xiaoshengchu.com.cn,1
lidong1979online.spaces.live.com/Blog/cns!541FB22F7808ED4D!3227.entry,1
chengdu.vekee.com/51-0100-34-1566339.html,1
txt.duowan.com/071126/tpjmlns/index.html,1
www.heylin.idv.tw/xoops/modules/newbb/viewtopic.php?viewmode=flat&type=&topic_id=38&forum=2,1
www.gbtai.com/bbs/viewthread.php?tid=13362&extra=page%3D8,1
www.uuuba.com/pages/artnews/items/24_3945.html,1
v.youku.com/v_show/id_cf00XMjY1OTE4NA==.html,1
onlinecnc.ttplayer.com/mlisen.php?mid=10926,1
info.homea.hc360.com/2006/03/151638308182.shtml,1
bbs.pengpeng.com/bbs/thread/1117406.html,1
zhidao.baidu.com/question/47609234,1
www.china.com.cn/zhuanti2005/txt/2001-04/15/content_5029113.htm,1
tieba.baidu.com/f?kz=377513537,1
bbs.levelup.cn/showtopic-540449.aspx,1
www.yoyv.com/search/bus/BusStation/\xa8\xac\xa8\xac?\xa8\xb0_?\xa1\xe4?\xa6\xcc?\xa1\xa4,1
210.51.2.104/song/312214,1
club.autohome.com.cn/bbs/thread-c-411-1181878-1.html,1
wenwen.soso.com/z/q34226368.htm,1
www.kutu168.com,1
www.shishiwang.org.cn/2007-10/1/1029451222.html,1
www.5links.cn/show/7803,1
blog.sina.com.cn/u/539fddac0100069c,1
click.cpc.sogou.com/bill_search?p=mdh4dXqg5KNwygNplxclllKAlylxnKRBlF3Ello3ZqeNllllwSlvltsTen4vmrfXHWK31Epos27lllll&q=cGlkPXNvZ291JnI9MSZoPTE2ODQ0NDcyMCZ2PTEmYz1MAA==&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,286,4%26cid=1,0,0%26kv=kvid/835636%26show=ignore%26url=http://www.sonystyle.com.cn/products/bravia/index.htm%3Fpid=sogou,1
www6.tianya.cn/New/PublicForum/Content.asp?flag=1,1
zerlot.blog.sohu.com/15990112.html,1
zhidao.baidu.com/question/7821039.html?si=10,1
bbs.51-net.com/TopicOther.asp?t=5&BoardID=3&id=7714,1
med.wanfangdata.com.cn/periodical/periodical.articles/yjmzyxyxb/yjmz2000/0003/0003111.htm,1
house.focus.cn/msgview/1802/40940178.html,1
v.youku.com/v_show/id_ch00XMjY2NDY2MDA=.html,1
www.tudou.com/programs/view/aeqBR5ecScQ,1
wc.80xp.com/htm_data/12/0801/17399.html,1
www.xk88.com/play.aspx?film_id=44522&url_id=49885,1
www.qqhii.com,1
205.209.168.251/archiver/tid-104554-page-1.html,1
tv.mofile.com/6VKAI3WQ,1
www.lurefans.com,1
www.huilvbiao.com,1
www.zxtang.net/zgjm,1
cang.baidu.com/mao310/snap/d30d18caf5dc9c354c15d406.html,1
www.china-insurance.com,1
xmwb.eastday.com/x/20070716/u1a330017.html,1
blog.tom.com/baicaozhishui/article/6453.html,1
news.sohu.com/20070601/n250342954.shtml,1
www.sanvlei.com/feichangkele/17082.htm,1
www.qire.com/taiwan/HXLDZ,1
pussy-bead-pictures.withwordseponyms.cn/index.html,1
www.tudou-dvd.cn/Movie/3783/index.html,1
www.brutebdsm.com,1
wenwen.soso.com/z/q33267674.htm,1
click.cpc.sogou.com/bill_cpc?p=mrqCbAjsV1ewygkUlxcllnZglllxG0urlFwOGR8SoDHSllllGYLVlG5ls2K387zTllllll==&q=cGlkPWppYTAyMTYmcj0yNCZoPTE2ODQ0NDcyMCZ2PTcmYz1PAA==&url=http://www.dolphingulf.com,1
www.cicir.ac.cn/topmsg/index.php,1
love.iciba.com/multistation%20modular%20machine%20tool,1
www.txxsw.com/Book/7592/Index.aspx,1
hr.sol.com.cn/zhiwei_msg.asp?solid=ckfbki,1
www.lyg-nsc.com.cn,1
www.xdzc.com/thread-23271-1-1.html,1
dongleihaha.blog.sohu.com/42810216.html,1
74.53.27.5/~xx4ucom/bbs/simple/index.php?t39320.html,1
www.njnews.cn/z/ca965857.htm,1
www.hx188.cn/Info/JingDian/200706/2733.shtml,1
www.dvd.com.cn/person/news/289872_1.html,1
you.video.sina.com.cn/b/2682197-1085156364.html,1
www.autohome.com.cn/538,1
jh.ourgame.com,1
www.wenxuewu.com/files/article/html/69/69185,1
www.mcmov.cn/article/girl/2008/200805313531.html,1
sports.sohu.com/20080513/n256814728.shtml,1
quote.stockstar.com/stock/company/quarter.aspx?code=000002&mk=2&qType=2&col=2,1
dv.ouou.com/play/v_e399e5ce3e4f6.html,1
www.17kk.net/intro/13478.htm,1
bbs.cnhubei.com/dispbbs.asp?boardID=36&ID=1189850&page=1,1
www.lantianyu.net/pdf5/ts090035_4.htm,1
www.hztoucan.com/hztoucan_Product_3204805.html,1
208.109.180.186/bbs/viewthread.php?tid=55341&extra=page%3D3,1
zhidao.baidu.com/question/15198419,1
www.powerproduct.com/product/show.asp?p=12569,1
www.hanchuan.gov.cn,1
www.jkcsw.com/ylxx/xwzx/200605/17111.html,1
sex.39.net/zajq/jwjq,1
zhidao.baidu.com/question/26468259,1
bbs.gaycn.com,1
www.soundbitesdog.com,1
click.cpc.sogou.com/bill_cpc?p=Twm2Pdho4LNwygN3lxcllGshlZlx5QnClFaKLd8j1KNSllllGYFVlahshar2$2RV8Eg27Zlllll=&q=cGlkPWppYTAyMTYmcj0xMiZoPTE2ODQ0NDcyMCZ2PTcmYz1PAA==&url=http://www.hyt.com.cn/Cn/pros.asp%3Flb=3,1
www.iycbbs.com/bbs/archiver/?tid-47785.html,1
www.mday.com.cn/gallery/star/2007-05-07/43955.html,1
zhidao.baidu.com/question/21276471,1
wenwen.soso.com/z/q941199.htm,1
www.6621.cn,1
ks.cn.yahoo.com/question/1306062700491.html,1
www.nicemood.com/forum/viewthread.php?tid=39189&page=2,1
qjwb.zjol.com.cn/html/2007-10/10/content_1765361.htm,1
bbs.egou.com/simple/index.php?t32625.html,1
news.sina.com.cn/c/2008-05-28/111515635254.shtml,1
www.3533.com/phone/list_2.htm,1
sd.12530.com,1
yule.sohu.com/20070124/n247801384.shtml,1
www.bitauto.com/html/news/20071114/20071114164551635.shtml,1
bbs.uubird.com/archiver/tid-89001.html,1
cnr.cn,1
qbar.qq.com/cdcity/18635.htm,1
wenwen.soso.com/z/q5640267.htm,1
www.medialeader.com.cn/leader/200805/20080526091644_18175.html,1
wenwen.soso.com/z/q5954020.htm,1
www.fs2you.com/zh-cn/files/3ee264ba-94e3-11dc-8712-00142218fc6e,1
shamelesschink.blogspot.com,1
so.youku.com/search_playlist/q_????\xa1\xe8??1?????2\xa1\xe8\xa8\xa8\xa1\xa5-???,1
www.17tech.com/plus/feedback.php?arcID=106773,1
tw.netsh.com/bbs/856168/html/tree_27756744.html,1
www.nbxs.gov.cn/big5/nbxs/node5/node11/userobject1ai42188.html,1
player.it168.com/viewthread.php?tid=497814&extra=page%3D1,1
club.bookuu.com/kgsm/2006/07/02/0952311.shtml,1
news.xinhuanet.com/photo/2007-10/07/content_6839500.htm,1
www.tvmao.com/profile/YanShunKai-16470,1
my.tv.cctv.com/?uid-357316,1
www.bgy.org.cn,1
www.shit-sex.com,1
tianjin.haozhai.com,1
ent.sina.com.cn/v/m/2008-05-28/15362040132.shtml,1
auto.mop.com/jiangjia/qiye/2007/0306/161829972.shtml,1
www.aoedj.com,1
music.qq.com/portal_v2/static/album/68/album_31968.html,1
news.qq.com/a/20080527/000150.htm,1
www.mz22.cn,1
67.19.64.252/htmpage/3/315/12.htm,1
bbs.kaoyan.com/viewthread.php?tid=1981079,1
info.china.alibaba.com,1
mobile.139shop.com/mobile/129/eng10864.htm,1
news.chinacars.com/newsfiles/200508/123402.htm,1
iask.sina.com.cn/b/3014218.html,1
bbs.hefei.cc/viewthread.php?tid=70156,1
www.yymp3.com/Singer/3344.htm,1
www.sowang.com/news/20050816-4.htm,1
click.cpc.sogou.com/bill_cpc?p=62LshEw8ZzqwygYzlxcll4gPlyllXzcqlJ6e4HIlsNxSllllGj1hlt5lh2TVc2pC1zKyoZlllll=&q=cGlkPWx1b3NpY3gmcj0xOSZoPTE2ODQ0NDcyMCZ2PTcmYz1PAA==&url=http://www.villia.com.cn,1
b2b.139shop.com/newproduct/brand/8110/10841.html,1
post.soso.com/sobar.q?op=entertopic&tid=9930560&pn=1&ch=sbr.user.tie&wl=,1
news.xinhuanet.com/fortune/2007-03/20/content_5871641.htm,1
bbs.newssc.org/dispbbs.asp?boardID=8&ID=324413&page=8,1
gsrb.gansudaily.com.cn/system/2008/01/28/010587824.shtml,1
www.biaoche.bbs.ku6.com/member/25892,1
www.1t1t.com/html/zhuanqu_1/bo_415/jingyan_417/2005-06/1119234259.html,1
sdxsz.com/yuwenhua.html,1
club.health.sohu.com/r-zz0094-69416-0-0-0.html,1
zhidao.baidu.com/question/34444876.html,1
legal.northeast.cn/system/2006/12/08/050631923.shtml,1
www.cqvip.com/qk/90364X/200608/22625206.html,1
www.3gp.cc,1
www.buysp.com,1
www.tudou.com/programs/view/E9WbORGRcBY,1
bbs.taisha.org/archiver/tid-891161.html,1
www.imobile.com.cn/wapdiythemelist.php,1
www.9070.com,1
www.xiaoshuo520.com/Book/63215/Index.aspx,1
news.163.com/08/0529/04/4D39BC940001124J.html,1
blog.sina.com.cn/u/4a7ca95a010007kf,1
www.faq100.cn/internet/Maxthon4.htm,1
www.773300.com/5/502,1
bbs.aikaba.com,1
www.lhctop.cn/list_feizhuliu/3387407_10_7.Html,1
www.isoyes.com,1
bbs.anquan.com.cn/viewthread.php?tid=53673&extra=page%3D1,1
www.motof.net/TopicOther.asp?t=5&BoardID=54&id=56588,1
www.nude-in-public.com,1
bbs.cnwest.com/viewthread.php?tid=33799,1
www.hjbbs.com/dispbbs.asp?boardid=42&id=422630&star=12,1
www.dream2006.net/bbs/viewthread.php?tid=8103&highlight=%AA%E1%B3%A5%AFu%A6%E7,1
www.17net.net/Article/601/1204.html,1
111.33bbb.com/111/?i=1.htm&ii=flv,1
bbs.3gp.com.cn/viewthread.php?tid=52411&page=1&extra=page%3D1,1
oreniky.blog.sohu.com/79042390.html,1
zhidao.baidu.com/question/4146857,1
bbs.uuu9.com/viewthread.php?tid=952357&extra=page%3D2&page=14,1
liconggang2008.blog.sohu.com/77240962.html,1
db.2u.com.cn/summarize1337.html,1
www.dvd.com.cn/movie/xunlei/\xa1\xc13??\xa8\xa2\xa8\xa8??.html,1
www.chinapr.com.cn/Guide/ShowArticle.asp?ArticleID=15460,1
download.pchome.net/utility/antivirus/kav/7114.html,1
bbs.wish365.com/archiver/?tid-120458.html,1
cq.qq.com/a/20061121/000432.htm,1
hakkaonline.com/forum/thread.php?tid=7561&extra=page%3D10,1
news.163.com/08/0529/10/4D3SIQ500001124J.html,1
221.212.115.101:8812/ReadNews.asp?NewsID=1706,1
forum.younet.com/keep.php?page=4&BoardID=16082&total=54&,1
tech.163.com/digi/07/0725/11/3K8A3BG4001628C1.html,1
auction1.taobao.com/auction/item_detail-0db1-65df5fdf271342d5f05c76409bb0cfda.jhtml,1
so.cococ.com/music/?k=bbdarin-peerless,1
business.sohu.com/20080118/n254744533.shtml,1
baike.baidu.com/view/21066.htm,1
e.jmrb.com/m/2008/03/18/08/m_157424.shtml,1
wenwen.soso.com/z/q64871223.htm,1
iask.comic.sina.com.cn/b/3904603.html,1
bbs.stnts.com/read.php?tid=15468,1
fengyufirm.blog.sohu.com/87351639.html,1
y.huzhai.com,1
www.3378.com.cn/Music/11625.htm,1
pop.pcpop.com/070418/3057782.html,1
www.tbl888.com/product_7.html,1
hi.baidu.com/402691272/blog/item/c783ca2301f5294b9358071b.html,1
you.video.sina.com.cn/b/1148681-1256864880.html,1
74.52.20.48/index.php,1
quzhai8.com/2/45,1
aihomo.com/viewthread.php?tid=19672&extra=page%3D1,1
www.163yu.com,1
wenwen.soso.com/z/q18668222.htm,1
zhidao.baidu.com/question/3275918.html?si=1,1
863986386.bokewu.com,1
click.cpc.sogou.com/bill_cpc?p=gp@NbR7R@UqwygKZlxcllR4NlZlxnd0JlFaQ0HoMW7SSllllGz1qlGTc1r5Jfa8peWRSHylllll=&q=cGlkPXhpYTIwMDgmcj0xNyZoPTE2ODQ0NDcyMCZ2PTcmYz1PAA==&url=http://www.shijuezhilv.cn,1
zhidao.baidu.com/question/11502978,1
ks.cn.yahoo.com/question/1306052104473.html,1
www.govyi.com/paper/n3/c/200603/55147_2.shtml,1
zhidao.baidu.com/question/22869767.html,1
www.tudou.com/programs/view/v6q81gA2clo,1
qhd.hebeihr.com/dl/person/jobinfos.asp?companyid=22932088&jobid=370709,1
www.boobshun.com,1
www.17tech.com/plus/feedback.php?arcID=75770&urlindex=77405&feedid=42&action=show&totalresult=6007&nowpage=2,1
www.mytv365.com,1
www.folkcn.com/bbs/viewthread.php?tid=2196&extra=page%3D12,1
www.ilib.cn/Abstract.aspx?A=jcyyy200304069,1
dj.50004.com,1
www.ljzyyd.com/bbs/dispbbs.asp?boardID=16&ID=353&page=1,1
club.news.sohu.com/r-minjian-1916659-0-0-0.html,1
ks.cn.yahoo.com/question/1407010208674.html,1
www.mot9.com,1
click.cpc.sogou.com/bill_cpc?p=lO6qOae0@DxwygtclxcllR4NlZlxnAxqlF3dIRZzLRBSllllGzZClagXe2FVc2pCllllll==&q=cGlkPWhsamhlZ2FuZyZyPTMmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://www.shijuezhilv.cn,1
news.sina.com.cn/c/2005-05-26/16546758047.shtml,1
www.tudoutv.com/view/2793/01,1
you.video.sina.com.cn/b/1022720-1255976755.html,1
www.smg.cn/root/news/content.aspx?NewsId=172869,1
www.goaa.com.cn/sports/2650/1.htm,1
wenwen.soso.com/z/q57347406.htm,1
www.92zw.com/booksinfo/0/866.html,1
haikou.kijiji.cn/a14979974-v1.html,1
click.cpc.sogou.com/bill_cpc?p=1InVtp6TkKOwygkfl$ollnu4lZlxGcRTlFJRcFLikGSSllllGzLOla8phMnEM7gk1bUlllll&q=cGlkPTY2NjkxMSZyPTI2Jmg9MTY4NDQ0NzIwJnY9NyZjPU8A&url=http://www.anaccp.com,1
product.dangdang.com/product.aspx?product_id=20198968,1
www.17tech.com/plus/feedback.php?arcID=83849&nowpage=4,1
zhidao.baidu.com/question/29857324.html,1
click.cpc.sogou.com/bill_cpc?p=10CCSTfjtYqwygKAlRyllp05lZlxn9FUlF3KrdIzLk2SllllGz1OlG0Hs5EVc2pCCNRJMklllll=&q=cGlkPWhsamhlZ2FuZyZyPTE4Jmg9MTY4NDQ0NzIwJnY9NyZjPU8A&url=http://www.jingch.net/jcbest.htm,1
jubo.xici.net/b669993/d41882262.htm,1
bbs.deepin.org/simple/index.php?t219684.html,1
ent.sina.com.cn/s/h/p/2007-07-21/10551646294.shtml,1
wjc2006.blog.hexun.com/5941478_d.html,1
www.xyhc.com/archiver/?tid-682435-page-31.html,1
www.buyiju.com,1
zhidao.baidu.com/question/30862943,1
www.800265.com,1
www.stockings-world.com,1
renshi.shnu.edu.cn/rsxx125.htm,1
www.vekee.com/b74770,1
testo.instrument.com.cn,1
ks.cn.yahoo.com/question/?source=ycont_ncp_ks&qid=1307070304539,1
tv.mofile.com,1
club.autohome.com.cn/070503/105325-1.html,1
auto.sohu.com/20041230/n223709987.shtml,1
ks.cn.yahoo.com/question/1306112802939.html,1
www.iwearnylon.com,1
tv.etshow.net,1
bbs.tfwed.com/showtopic.aspx?forumid=23&topicid=9754&go=next,1
www.chinabaike.com/article/81/82/144/2007/2007020933857.html,1
