time,user_id,query,result_click,url,result_and_click,result_rank,click_rank,url_split,word_count,label
00:06:02,3118725418158914,朝鲜志愿军女战俘,4 22,www.cg58.com/Article_Show.asp?ArticleID=10890,"[""4"",""22""]",4,22,"[""www.cg58"",""article_show.asp?articleid=10890""]","{""article_show.asp?articleid=10890"":1,""www.cg58"":1}",Information
00:06:02,5560408926986937,坚持自己,9 13,zhidao.baidu.com/question/100912,"[""9"",""13""]",9,13,"[""zhidao.baidu"",""question"",""100912""]","{""100912"":1,""question"":1,""zhidao.baidu"":1}",Information
00:06:02,3243361188574386,bbdarin+peerless,7 2,a8.ent.tom.com/player/splay.php?songid=338693,"[""7"",""2""]",7,2,"[""a8.ent.tom"",""player"",""splay.php?songid=338693""]","{""splay.php?songid=338693"":1,""player"":1,""a8.ent.tom"":1}",Resource
00:06:02,5467429773777928,外墙清洗,1 1,www.shlibao.com.cn/qjfw4.asp,"[""1"",""1""]",1,1,"[""www.shlibao"",""qjfw4.asp""]","{""qjfw4.asp"":1,""www.shlibao"":1}",Information
00:06:03,5250189143477948,全国在逃通缉犯名单,2 2,news.sohu.com/03/32/news146983203.shtml,"[""2"",""2""]",2,2,"[""news.sohu"",""03"",""32"",""news146983203""]","{""32"":1,""03"":1,""news146983203"":1,""news.sohu"":1}",Information
00:06:03,2928934533810156,汶川地震原因,2 2,news.21cn.com/zhuanti/domestic/08dizhen/2008/05/19/4733406.shtml,"[""2"",""2""]",2,2,"[""news.21cn"",""zhuanti"",""domestic"",""08dizhen"",""2008"",""05"",""19"",""4733406""]","{""4733406"":1,""19"":1,""05"":1,""08dizhen"":1,""2008"":1,""domestic"":1,""zhuanti"":1,""news.21cn"":1}",Information
00:06:03,20061446772545732,诺基亚手机,2 5,www.nokia.com.cn,"[""2"",""5""]",2,5,"[""www.nokia"",""""]","{""www.nokia"":1}",Navigation
00:06:03,4143201367289947,autocad+2004英文版,3 7,zhidao.baidu.com/question/6032051.html,"[""3"",""7""]",3,7,"[""zhidao.baidu"",""question"",""6032051l""]","{""6032051l"":1,""question"":1,""zhidao.baidu"":1}",Information
00:06:03,11018231533748263,sm,21 16,j715.lafeng.net,"[""21"",""16""]",21,16,"[""j715.lafeng"",""""]","{""j715.lafeng"":1}",Information
00:06:03,8518671665469166,24的比利,4 3,club.boysky.com/user1/script/forum/view.asp?article_id=5118018,"[""4"",""3""]",4,3,"[""club.boysky"",""user1"",""script"",""forum"",""view.asp?article_id=5118018""]","{""view.asp?article_id=5118018"":1,""forum"":1,""script"":1,""user1"":1,""club.boysky"":1}",Information
00:06:03,5908479735377433,开心一百,5 1,guliya-star.blog.sohu.com/22439651.html,"[""5"",""1""]",5,1,"[""guliya-star.blog.sohu"",""22439651l""]","{""22439651l"":1,""guliya-star.blog.sohu"":1}",Information
00:06:03,9921298209547862,安以轩+赵敏,4 9,ent.sogua.com/articles/975000/975927.htm,"[""4"",""9""]",4,9,"[""ent.sogua"",""articles"",""975000"",""975927""]","{""975927"":1,""975000"":1,""articles"":1,""ent.sogua"":1}",Information
00:06:03,8007635547237833,印尼排华是怎么回事,1 1,ks.cn.yahoo.com/question/1406080806718.html,"[""1"",""1""]",1,1,"[""ks.yahoo"",""question"",""1406080806718l""]","{""1406080806718l"":1,""question"":1,""ks.yahoo"":1}",Resource
00:06:03,28221537495446164,六一儿童节的歌曲视频地址,2 2,www.youku.com/v_show/id_cf00XNDYzODU1Mg==.html,"[""2"",""2""]",2,2,"[""www.youku"",""v_show"",""id_cf00xndyzodu1mg==l""]","{""id_cf00xndyzodu1mg==l"":1,""v_show"":1,""www.youku"":1}",Resource
00:06:03,6492147042607615,明澄铃,5 9,bbs.4yt.net/archiver/showtopic-205285.aspx,"[""5"",""9""]",5,9,"[""bbs.4yt"",""archiver"",""showtopic-205285.aspx""]","{""showtopic-205285.aspx"":1,""archiver"":1,""bbs.4yt"":1}",Information
00:06:03,5951434971419388,封杀莎朗斯通,3 2,www.xmnn.cn/zt/slst/zxxx/200805/t20080531_581644.htm,"[""3"",""2""]",3,2,"[""www.xmnn"",""zt"",""slst"",""zxxx"",""200805"",""t20080531_581644""]","{""t20080531_581644"":1,""slst"":1,""zt"":1,""200805"":1,""zxxx"":1,""www.xmnn"":1}",Information
00:06:03,20075201432405065,alysia+图,20 9,my.donews.com/sexge,"[""20"",""9""]",20,9,"[""my.donews"",""sexge"",""""]","{""sexge"":1,""my.donews"":1}",Information
00:06:03,2418374929346404,汶川地震原因,2 1,news.21cn.com/zhuanti/domestic/08dizhen/2008/05/19/4733406.shtml,"[""2"",""1""]",2,1,"[""news.21cn"",""zhuanti"",""domestic"",""08dizhen"",""2008"",""05"",""19"",""4733406""]","{""4733406"":1,""19"":1,""05"":1,""08dizhen"":1,""2008"":1,""domestic"":1,""zhuanti"":1,""news.21cn"":1}",Information
00:06:03,3400074076847316,印尼残害女华人+图片,33 68,www.qdmp3.com/bbs/viewthread.php?tid=6870&extra=page%3D11,"[""33"",""68""]",33,68,"[""www.qdmp3"",""bbs"",""viewthread.php?tid=6870&extra=page%3d11""]","{""viewthread.php?tid=6870&extra=page%3d11"":1,""bbs"":1,""www.qdmp3"":1}",Resource
00:06:04,55856284968844816,封杀莎朗斯通,1 1,www.17tech.com/news/20080531107274.shtml,"[""1"",""1""]",1,1,"[""www.17tech"",""news"",""20080531107274""]","{""20080531107274"":1,""news"":1,""www.17tech"":1}",Information
00:06:04,6022165828998536,哄抢救灾物资,4 2,news.vnet.cn/photo/292_6.html,"[""4"",""2""]",4,2,"[""news.vnet"",""photo"",""292_6l""]","{""292_6l"":1,""photo"":1,""news.vnet"":1}",Information
00:06:04,45785393392112966,哄抢救灾物资,1 1,news.21cn.com/social/daqian/2008/05/29/4777194_1.shtml,"[""1"",""1""]",1,1,"[""news.21cn"",""social"",""daqian"",""2008"",""05"",""29"",""4777194_1""]","{""29"":1,""05"":1,""4777194_1"":1,""2008"":1,""daqian"":1,""social"":1,""news.21cn"":1}",Information
00:06:04,25423387087222393,小s,7 5,ent.sina.com.cn/s/h/2008-05-16/10592029203.shtml,"[""7"",""5""]",7,5,"[""ent.sina"",""s"",""h"",""2008-05-16"",""10592029203""]","{""2008-05-16"":1,""h"":1,""s"":1,""10592029203"":1,""ent.sina"":1}",Resource
00:06:04,8569508164357847,yahoo.com,1 10,yahoo.com,"[""1"",""10""]",1,10,"[""yahoo"",""""]","{""yahoo"":1}",Information
00:06:04,1251665057098315,楚氏春秋,9 14,www.sodu.com.cn/mulu_3884.html,"[""9"",""14""]",9,14,"[""www.sodu"",""mulu_3884l""]","{""mulu_3884l"":1,""www.sodu"":1}",Information
00:06:04,13618868354497388,590002,1 1,fund.eastmoney.com/590002.html,"[""1"",""1""]",1,1,"[""fund.eastmoney"",""590002l""]","{""590002l"":1,""fund.eastmoney"":1}",Resource
00:06:04,4124476739684743,冰封王座,4 13,www.duote.com/game/ms.htm,"[""4"",""13""]",4,13,"[""www.duote"",""game"",""ms""]","{""ms"":1,""game"":1,""www.duote"":1}",Information
00:06:04,9577302066116605,李连杰黄秋燕照片,3 11,news.sohu.com/20070202/n248006695.shtml,"[""3"",""11""]",3,11,"[""news.sohu"",""20070202"",""n248006695""]","{""n248006695"":1,""20070202"":1,""news.sohu"":1}",Information
00:06:04,41338183606786816,索多玛,5 2,baike.baidu.com/view/255728.htm,"[""5"",""2""]",5,2,"[""baike.baidu"",""view"",""255728""]","{""255728"":1,""view"":1,""baike.baidu"":1}",Information
00:06:04,7069541534418746,沙市机场,1 3,baike.baidu.com/view/1433697.htm,"[""1"",""3""]",1,3,"[""baike.baidu"",""view"",""1433697""]","{""1433697"":1,""view"":1,""baike.baidu"":1}",Information
00:06:04,5247936194674783,优酷,5 2,www.youkudianying.com,"[""5"",""2""]",5,2,"[""www.youkudianying"",""""]","{""www.youkudianying"":1}",Navigation
00:06:04,13833326958701192,数码相机,1 1,"click.cpc.sogou.com/bill_search?p=XiXZaiP5sVqwygNAlxDllxTAlyll4C$mlFwXw2iYsliNllllwSRvltrdZms5casfllllll==&q=cGlkPXNvZ291JnI9MTMmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,103,4%26cid=1,0,0%26kv=kvid/259593%26show=ignore%26url=http://www.sonystyle.com.cn/products/cyber-shot/index.htm%3FfrmURL=dsc-t300%3Fpid=sogou","[""1"",""1""]",1,1,"[""click.cpc.sogou"",""bill_search?p=xixzaip5svqwygnalxdllxtalyll4c$mlfwxw2iyslinllllwsrvltrdzms5casfllllll==&q=cglkpxnvz291jni9mtmmad0xnjg0ndq3mjamdj0xjmm9taa=&url=http:"","""",""smartkeyword.allyes"",""main"",""adfclick%3fdb=smartkeyword%26bid=1,103,4%26cid=1,0,0%26kv=kvid"",""259593%26show=ignore%26url=http:"","""",""www.sonystyle"",""products"",""cyber-shot"",""index%3ffrmurl=dsc-t300%3fpid=sogou""]","{""cyber-shot"":1,""products"":1,""index%3ffrmurl=dsc-t300%3fpid=sogou"":1,""www.sonystyle"":1,""259593%26show=ignore%26url=http:"":1,""adfclick%3fdb=smartkeyword%26bid=1,103,4%26cid=1,0,0%26kv=kvid"":1,""smartkeyword.allyes"":1,""bill_search?p=xixzaip5svqwygnalxdllxtalyll4c$mlfwxw2iyslinllllwsrvltrdzms5casfllllll==&q=cglkpxnvz291jni9mtmmad0xnjg0ndq3mjamdj0xjmm9taa=&url=http:"":1,""main"":1,""click.cpc.sogou"":1}",Information
00:06:04,6610788670840978,www.grayvee.com,91 4,www.pornacademy.net,"[""91"",""4""]",91,4,"[""www.pornacademy"",""""]","{""www.pornacademy"":1}",Navigation
00:06:04,9053059788159534,17173,1 1,www.17173.com,"[""1"",""1""]",1,1,"[""www.17173"",""""]","{""www.17173"":1}",Navigation
00:06:05,824417828640343,多啦A梦,2 3,www.youku.com/playlist_show/id_532555.html,"[""2"",""3""]",2,3,"[""www.youku"",""playlist_show"",""id_532555l""]","{""id_532555l"":1,""playlist_show"":1,""www.youku"":1}",Resource
00:06:05,8665221871082305,机甲世纪2,4 2,article.pchome.net/content-635012.html,"[""4"",""2""]",4,2,"[""article.pchome"",""content-635012l""]","{""content-635012l"":1,""article.pchome"":1}",Resource
00:06:05,8602189219733494,哄抢救灾物资,3 3,www.17tech.com/news/20080531107270.shtml,"[""3"",""3""]",3,3,"[""www.17tech"",""news"",""20080531107270""]","{""20080531107270"":1,""news"":1,""www.17tech"":1}",Information
00:06:05,45173771910854066,阜新网,7 1,blog.54master.com/?uid-395868-action-viewspace-itemid-4610,"[""7"",""1""]",7,1,"[""blog.54master"",""?uid-395868-action-viewspace-itemid-4610""]","{""?uid-395868-action-viewspace-itemid-4610"":1,""blog.54master"":1}",Information
00:06:05,9537767959306596,姚明暴打科比,1 2,blog.sina.com.cn/s/blog_4fcd640a01008hpu.html,"[""1"",""2""]",1,2,"[""blog.sina"",""s"",""blog_4fcd640a01008hpul""]","{""blog_4fcd640a01008hpul"":1,""s"":1,""blog.sina"":1}",Information
00:06:05,9922124579324153,财经,1001 1,click.cpc.sogou.com/bill_cpc?p=i@tZvlJzPIBwygN$lxcllxs1lZlx5q4blFaPZ4mludxSllllGbLVlaaps$Lihtzellllll==&q=cGlkPTY2NzA1NTk1JnI9MjQmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://www.588588gp.com/sohu.htm,"[""1001"",""1""]",1001,1,"[""click.cpc.sogou"",""bill_cpc?p=i@tzvljzpibwygn$lxcllxs1lzlx5q4blfapz4mludxsllllgblvlaaps$lihtzellllll==&q=cglkpty2nza1ntk1jni9mjqmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"","""",""www.588588gp"",""sohu""]","{""sohu"":1,""www.588588gp"":1,""bill_cpc?p=i@tzvljzpibwygn$lxcllxs1lzlx5q4blfapz4mludxsllllgblvlaaps$lihtzellllll==&q=cglkpty2nza1ntk1jni9mjqmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"":1,""click.cpc.sogou"":1}",Information
00:06:05,18506630142079094,素女心经,2 6,www.zhulang.com/31978/index.html,"[""2"",""6""]",2,6,"[""www.zhulang"",""31978"",""indexl""]","{""indexl"":1,""31978"":1,""www.zhulang"":1}",Information
00:06:05,50935693118878966,范跑跑,1 1,view.news.qq.com/a/20080527/000014.htm,"[""1"",""1""]",1,1,"[""view.news.qq"",""a"",""20080527"",""000014""]","{""000014"":1,""20080527"":1,""a"":1,""view.news.qq"":1}",Information
00:06:05,32226400660302534,不能排除水库引发汶川地震可能,5 2,news.sohu.com/20080527/n257094225.shtml,"[""5"",""2""]",5,2,"[""news.sohu"",""20080527"",""n257094225""]","{""n257094225"":1,""20080527"":1,""news.sohu"":1}",Information
00:06:05,8602189219733494,哄抢救灾物资,3 4,www.17tech.com/news/20080531107270.shtml,"[""3"",""4""]",3,4,"[""www.17tech"",""news"",""20080531107270""]","{""20080531107270"":1,""news"":1,""www.17tech"":1}",Information
00:06:05,35644301596960465,封杀莎朗斯通,2 3,ent.163.com/08/0527/23/4D047T3E00032NOP.html,"[""2"",""3""]",2,3,"[""ent.163"",""08"",""0527"",""23"",""4d047t3e00032nopl""]","{""4d047t3e00032nopl"":1,""23"":1,""0527"":1,""08"":1,""ent.163"":1}",Resource
00:06:05,7039897235076342,金融学（吉林大学）,1 1,www.yeahkey.com/edown/data/soft/20425.html,"[""1"",""1""]",1,1,"[""www.yeahkey"",""edown"",""data"",""soft"",""20425l""]","{""20425l"":1,""data"":1,""edown"":1,""soft"":1,""www.yeahkey"":1}",Information
00:06:05,9499310925754015,苏有朋对赵微和心如的评价,6 12,loveruby.com/bbs/archiver/?tid-14811.html,"[""6"",""12""]",6,12,"[""loveruby"",""bbs"",""archiver"",""?tid-14811l""]","{""?tid-14811l"":1,""archiver"":1,""bbs"":1,""loveruby"":1}",Information
00:06:05,9151882020560552,大力补,5 2,www.health99.org/drug/82161.html,"[""5"",""2""]",5,2,"[""www.health99"",""drug"",""82161l""]","{""82161l"":1,""drug"":1,""www.health99"":1}",Information
00:06:05,4202929231887112,s3f9454如何编程,3 12,www.dianyuan.com/bbs/d/31/43444.html,"[""3"",""12""]",3,12,"[""www.dianyuan"",""bbs"",""d"",""31"",""43444l""]","{""43444l"":1,""d"":1,""31"":1,""bbs"":1,""www.dianyuan"":1}",Information
00:06:05,8666711260951826,加拿大投资移民,1 1,www.51goto.com,"[""1"",""1""]",1,1,"[""www.51goto"",""""]","{""www.51goto"":1}",Navigation
00:06:05,8347442366143102,朝鲜能不能打败韩国,1 1,zhidao.baidu.com/question/3143932,"[""1"",""1""]",1,1,"[""zhidao.baidu"",""question"",""3143932""]","{""3143932"":1,""question"":1,""zhidao.baidu"":1}",Information
00:06:05,5658820899971351,四川汶川地震后感,1 2,chenanyuan-pj.blog.sohu.com/87206484.html,"[""1"",""2""]",1,2,"[""chenanyuan-pj.blog.sohu"",""87206484l""]","{""87206484l"":1,""chenanyuan-pj.blog.sohu"":1}",Information
00:06:05,9921918056504164,艾滋病检测5周,16 58,www.wtai.cn/book_info/4622-1.htm,"[""16"",""58""]",16,58,"[""www.wtai"",""book_info"",""4622-1""]","{""4622-1"":1,""book_info"":1,""www.wtai"":1}",Resource
00:06:05,5794952048037425,客齐集,2 14,shanghai.kijiji.cn,"[""2"",""14""]",2,14,"[""shanghai.kijiji"",""""]","{""shanghai.kijiji"":1}",Information
00:06:06,7265892585009301,the+north+face,2 1,www.thenorthface.com,"[""2"",""1""]",2,1,"[""www.thenorthface"",""""]","{""www.thenorthface"":1}",Navigation
00:06:06,2091027677053418,nylon+pics,4 23,www.iwearnylon.com,"[""4"",""23""]",4,23,"[""www.iwearnylon"",""""]","{""www.iwearnylon"":1}",Navigation
00:06:06,9418005810870508,明星整容前后对比,4 11,beauty.pclady.com.cn/star/0712/233754.html,"[""4"",""11""]",4,11,"[""beauty.pclady"",""star"",""0712"",""233754l""]","{""233754l"":1,""0712"":1,""star"":1,""beauty.pclady"":1}",Information
00:06:06,1227380430526151,户外+装备,3 2,product.lvren.cn,"[""3"",""2""]",3,2,"[""product.lvren"",""""]","{""product.lvren"":1}",Information
00:06:06,34627532823580054,天龙八部,1 1,tl.sohu.com,"[""1"",""1""]",1,1,"[""tl.sohu"",""""]","{""tl.sohu"":1}",Information
00:06:06,2304107190326451,xiao77,4 1,www.2caomei.com,"[""4"",""1""]",4,1,"[""www.2caomei"",""""]","{""www.2caomei"":1}",Navigation
00:06:06,13618868354497388,590002,1 2,fund.eastmoney.com/590002.html,"[""1"",""2""]",1,2,"[""fund.eastmoney"",""590002l""]","{""590002l"":1,""fund.eastmoney"":1}",Resource
00:06:06,7556591723833692,驻伊美军女兵232张,8 8,www.mhwh.com/shzx-content.asp?id=5499&lm=shzx,"[""8"",""8""]",8,8,"[""www.mhwh"",""shzx-content.asp?id=5499&lm=shzx""]","{""shzx-content.asp?id=5499&lm=shzx"":1,""www.mhwh"":1}",Information
00:06:06,5379994544070815,番茄,5 1,tomatolei.265.com,"[""5"",""1""]",5,1,"[""tomatolei.265"",""""]","{""tomatolei.265"":1}",Information
00:06:06,20866752240174574,麦迪格眼镜,6 6,wenwen.soso.com/z/q57347406.htm,"[""6"",""6""]",6,6,"[""wenwen.soso"",""z"",""q57347406""]","{""q57347406"":1,""z"":1,""wenwen.soso"":1}",Information
00:06:06,9669648093569017,岳翎主演的电视剧,6 4,item.eachnet.com/prd/detail_prd.do?prdId=1173363453670538,"[""6"",""4""]",6,4,"[""item.eachnet"",""prd"",""detail_prd.do?prdid=1173363453670538""]","{""detail_prd.do?prdid=1173363453670538"":1,""prd"":1,""item.eachnet"":1}",Resource
00:06:06,9426863033511118,高校招聘网,2 42,www.gaoxiaojob.com,"[""2"",""42""]",2,42,"[""www.gaoxiaojob"",""""]","{""www.gaoxiaojob"":1}",Navigation
00:06:06,6548305382194547,VM+鞋,5 17,bbs.bj.mpdaogou.com/archiver/tid-38-205205.html,"[""5"",""17""]",5,17,"[""bbs.bj.mpdaogou"",""archiver"",""tid-38-205205l""]","{""tid-38-205205l"":1,""archiver"":1,""bbs.bj.mpdaogou"":1}",Information
00:06:06,7981187555622661,g点在什么位置,1 6,ks.cn.yahoo.com/question/?qid=1406073102710,"[""1"",""6""]",1,6,"[""ks.yahoo"",""question"",""?qid=1406073102710""]","{""?qid=1406073102710"":1,""question"":1,""ks.yahoo"":1}",Resource
00:06:06,27886145506835436,16girls,163 300,www.crazyhairy.com,"[""163"",""300""]",163,300,"[""www.crazyhairy"",""""]","{""www.crazyhairy"":1}",Navigation
00:06:06,5384946179686081,装卸搬运的地位,5 12,scholar.ilib.cn/A-tdhy200406013.html,"[""5"",""12""]",5,12,"[""scholar.ilib"",""a-tdhy200406013l""]","{""a-tdhy200406013l"":1,""scholar.ilib"":1}",Information
00:06:07,2589390866033914,杨丞琳辱华惨痛下场,3 3,www.17tech.com/news/2008041922785.shtml,"[""3"",""3""]",3,3,"[""www.17tech"",""news"",""2008041922785""]","{""2008041922785"":1,""news"":1,""www.17tech"":1}",Information
00:06:07,5675816589500353,63军188师562团,3 22,baike.baidu.com/view/469019.htm,"[""3"",""22""]",3,22,"[""baike.baidu"",""view"",""469019""]","{""469019"":1,""view"":1,""baike.baidu"":1}",Information
00:06:07,685694611144981,传奇外挂,1 3,www.7xlink.cn,"[""1"",""3""]",1,3,"[""www.7xlink"",""""]","{""www.7xlink"":1}",Navigation
00:06:07,8124855900210532,印尼暴徒残害华人视频,10 32,bbs.jconline.cn/cgi-bin/printpage.cgi?forum=17&topic=22597,"[""10"",""32""]",10,32,"[""bbs.jconline"",""cgi-bin"",""printpage.cgi?forum=17&topic=22597""]","{""printpage.cgi?forum=17&topic=22597"":1,""cgi-bin"":1,""bbs.jconline"":1}",Information
00:06:07,6497791029805704,莎朗斯通+本能,2 1,ent.sina.com.cn/m/f/p/2006-03-30/08431032387.html,"[""2"",""1""]",2,1,"[""ent.sina"",""m"",""f"",""p"",""2006-03-30"",""08431032387l""]","{""08431032387l"":1,""p"":1,""2006-03-30"":1,""f"":1,""m"":1,""ent.sina"":1}",Resource
00:06:07,14369800710057628,投资,1001 1,click.cpc.sogou.com/bill_cpc?p=rWVcVcKHGdIwygN7lxcllxs1lZlx5q44lFaPZRhMitJSllllGbTClaXJer42HHK3llllll==&q=cGlkPTY2NzA1NTk1JnI9MzEmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://www.588588gp.com/sohu.htm,"[""1001"",""1""]",1001,1,"[""click.cpc.sogou"",""bill_cpc?p=rwvcvckhgdiwygn7lxcllxs1lzlx5q44lfapzrhmitjsllllgbtclaxjer42hhk3llllll==&q=cglkpty2nza1ntk1jni9mzemad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"","""",""www.588588gp"",""sohu""]","{""sohu"":1,""www.588588gp"":1,""bill_cpc?p=rwvcvckhgdiwygn7lxcllxs1lzlx5q44lfapzrhmitjsllllgbtclaxjer42hhk3llllll==&q=cglkpty2nza1ntk1jni9mzemad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"":1,""click.cpc.sogou"":1}",Information
00:06:07,22470065388096266,梁朝伟+结婚,8 6,v.sohu.com/20070924/n252333066.shtml,"[""8"",""6""]",8,6,"[""v.sohu"",""20070924"",""n252333066""]","{""n252333066"":1,""20070924"":1,""v.sohu"":1}",Information
00:06:07,1011517038707826,n73手机主题,4 55,1860sj.com.cn/s/N73shoujizhuti,"[""4"",""55""]",4,55,"[""1860sj"",""s"",""n73shoujizhuti"",""""]","{""n73shoujizhuti"":1,""s"":1,""1860sj"":1}",Information
00:06:07,7039712193430692,机构,1001 1,click.cpc.sogou.com/bill_cpc?p=EeYHFA7TGBCwygNPlxcllRJUlZllXYPQlF31Y07klKNSllllG$jxlaT6HrEQ874pm@$imylllll=&q=cGlkPWFhbmppYSZyPTgmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://www.byjd.com,"[""1001"",""1""]",1001,1,"[""click.cpc.sogou"",""bill_cpc?p=eeyhfa7tgbcwygnplxcllrjulzllxypqlf31y07klknsllllg$jxlat6hreq874pm@$imylllll=&q=cglkpwfhbmppyszyptgmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"","""",""www.byjd""]","{""www.byjd"":1,""bill_cpc?p=eeyhfa7tgbcwygnplxcllrjulzllxypqlf31y07klknsllllg$jxlat6hreq874pm@$imylllll=&q=cglkpwfhbmppyszyptgmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:"":1,""click.cpc.sogou"":1}",Information
00:06:07,7056010681119076,Dances+with+Wolves,3 11,www.tushucheng.com/book/1535483.html,"[""3"",""11""]",3,11,"[""www.tushucheng"",""book"",""1535483l""]","{""1535483l"":1,""book"":1,""www.tushucheng"":1}",Resource
00:06:07,33947927585091913,汶川地震原因,2 1,news.21cn.com/zhuanti/domestic/08dizhen/2008/05/19/4733406.shtml,"[""2"",""1""]",2,1,"[""news.21cn"",""zhuanti"",""domestic"",""08dizhen"",""2008"",""05"",""19"",""4733406""]","{""4733406"":1,""19"":1,""05"":1,""08dizhen"":1,""2008"":1,""domestic"":1,""zhuanti"":1,""news.21cn"":1}",Information
00:06:07,8733144538491449,电喷汽车如何开省油,2 1,hi.baidu.com/560170/blog/item/96a5729bbb79f8b4c9eaf4b2.html,"[""2"",""1""]",2,1,"[""hi.baidu"",""560170"",""blog"",""item"",""96a5729bbb79f8b4c9eaf4b2l""]","{""96a5729bbb79f8b4c9eaf4b2l"":1,""item"":1,""blog"":1,""560170"":1,""hi.baidu"":1}",Information
00:06:07,7283913250066796,华国峰同志逝世,1 1,zhidao.baidu.com/question/46643385,"[""1"",""1""]",1,1,"[""zhidao.baidu"",""question"",""46643385""]","{""46643385"":1,""question"":1,""zhidao.baidu"":1}",Information
00:06:08,9675972584022661,南方周末,3 2,www.nanfangdaily.com.cn/zm,"[""3"",""2""]",3,2,"[""www.nanfangdaily"",""zm"",""""]","{""zm"":1,""www.nanfangdaily"":1}",Information
00:06:08,7172784011366092,怎样下载MV歌曲,3 2,wenwen.soso.com/z/q59633170.htm,"[""3"",""2""]",3,2,"[""wenwen.soso"",""z"",""q59633170""]","{""q59633170"":1,""z"":1,""wenwen.soso"":1}",Information
00:06:08,16530519435870672,徐子淇面相,10 11,www.goldenbg.com/article.asp?id=1552,"[""10"",""11""]",10,11,"[""www.goldenbg"",""article.asp?id=1552""]","{""article.asp?id=1552"":1,""www.goldenbg"":1}",Information
00:06:08,9026201537815861,scat,37 39,scatporntgp.com,"[""37"",""39""]",37,39,"[""scatporntgp"",""""]","{""scatporntgp"":1}",Information
00:06:08,6896681368386248,王学兵+个人资料,1 2,star.tvsou.com/starshtml/32/star_1_3271.htm,"[""1"",""2""]",1,2,"[""star.tvsou"",""starshtml"",""32"",""star_1_3271""]","{""star_1_3271"":1,""32"":1,""starshtml"":1,""star.tvsou"":1}",Information
00:06:08,8505661561747042,从邯郸到东武仕水库怎么走,6 16,blog.163.com/wjp_660729/blog/static/8822931200781293114236,"[""6"",""16""]",6,16,"[""blog.163"",""wjp_660729"",""blog"",""static"",""8822931200781293114236""]","{""static"":1,""8822931200781293114236"":1,""blog"":1,""wjp_660729"":1,""blog.163"":1}",Information
00:06:08,9197854446842237,百度,2 1,mp3.baidu.com,"[""2"",""1""]",2,1,"[""mp3.baidu"",""""]","{""mp3.baidu"":1}",Information
00:06:08,3021837417732777,论文总结报告,1 1,www.gwyoo.com/Article/shuzhibaogao/grzj/200706/88180.asp,"[""1"",""1""]",1,1,"[""www.gwyoo"",""article"",""shuzhibaogao"",""grzj"",""200706"",""88180.asp""]","{""88180.asp"":1,""200706"":1,""shuzhibaogao"":1,""article"":1,""grzj"":1,""www.gwyoo"":1}",Information
00:06:08,3609069289867284,莎朗斯通事件,5 8,brand.icxo.com/htmlnews/2008/05/30/1283670.htm,"[""5"",""8""]",5,8,"[""brand.icxo"",""htmlnews"",""2008"",""05"",""30"",""1283670""]","{""05"":1,""1283670"":1,""2008"":1,""30"":1,""htmlnews"":1,""brand.icxo"":1}",Information
00:06:08,10939514319235899,""http://www.99bb.com/"",10 2,66.79.187.84/two/9/article_16420_1.shtml,"[""10"",""2""]",10,2,"[""66.79.187.84"",""two"",""9"",""article_16420_1""]","{""article_16420_1"":1,""9"":1,""two"":1,""66.79.187.84"":1}",Information
00:06:08,9207427548328686,沈国放间谍案,1 5,news.qq.com/a/20060425,"[""1"",""5""]",1,5,"[""news.qq"",""a"",""20060425"",""""]","{""a"":1,""20060425"":1,""news.qq"":1}",Information
00:06:08,40576161564824575,百荣+自行车,9 108,bowenkuaile.blog.sohu.com/86591797.html,"[""9"",""108""]",9,108,"[""bowenkuaile.blog.sohu"",""86591797l""]","{""86591797l"":1,""bowenkuaile.blog.sohu"":1}",Information
00:06:08,5138026569923219,星座命理,1 5,www.hao123.com/xinzuo.htm,"[""1"",""5""]",1,5,"[""www.hao123"",""xinzuo""]","{""xinzuo"":1,""www.hao123"":1}",Information
00:06:08,2091027677053418,nylon+pics,5 24,www.nylonsmania.com,"[""5"",""24""]",5,24,"[""www.nylonsmania"",""""]","{""www.nylonsmania"":1}",Navigation
00:06:08,3335223329743321,联合早报,2 4,www.gjjy.com/shuangyu,"[""2"",""4""]",2,4,"[""www.gjjy"",""shuangyu"",""""]","{""shuangyu"":1,""www.gjjy"":1}",Information
00:06:08,6706010019387609,dj,2 1,www.djkk.com,"[""2"",""1""]",2,1,"[""www.djkk"",""""]","{""www.djkk"":1}",Navigation
00:06:08,694244280974115,地狱男爵迅雷下载,13 10,xl.5qcn.com/movie/movie_11580.htm,"[""13"",""10""]",13,10,"[""xl.5qcn"",""movie"",""movie_11580""]","{""movie_11580"":1,""movie"":1,""xl.5qcn"":1}",Resource
